topic,evidence_1,evidence_2,evidence_1_stance,evidence_2_stance,evidence_1_detection_score,evidence_2_detection_score
We should further exploit solar energy,"On December 10, 2007 Patrick Moore, co-chair of the Clean & Safe Energy Coalition [REF] - a pro-nuclear group funded by the Nuclear Energy Institute[REF] - wrote: Greenpeace is deliberately misleading the public into thinking that wind and solar energy, both of which are inherently intermittent and unreliable, can replace baseload power that is continuous and reliable.","After the National Infrastructures Ministry announced it would expand its feed-in tariff scheme to include medium-sized solar-power stations ranging from 50 kilowatts to 5 megawatts, Sunday Solar Energy announced that it would invest $133 million in photovoltaic solar arrays for installation on kibbutzim [REF].",CON,PRO,0.7602317333221436,0.8026028871536255
We should introduce school vouchers,"In Zelman, the Court approved a school voucher program that aided church schools along with other private schools.","National Board, January 1989 The League advocates affirmative action programs for minorities and women and opposes private school vouchers [REF].",PRO,CON,0.420192539691925,0.7327767610549927
We should end affirmative action,"In 1970, the federal Office for Civil Rights issued a memorandum which stated that school districts must take affirmative action to ensure that the native language of minority students did not inhibit their participation in the educational system [REF].","Williams believes programs such as affirmative action and minimum wage laws set up to aide minorities have, in fact, been harmful to them and stifled their ability to advance in society.",CON,PRO,0.7732701897621155,0.4699681103229522
We should end affirmative action,"In February 2007, Sarkozy appeared on a televised debate on TF1 where he expressed his support for affirmative action and the freedom to work overtime.",The three-judge panel concluded that it was bound by a 9th Circuit ruling in 1997 upholding the constitutionality of the affirmative action ban.,CON,PRO,0.3405173122882843,0.57850182056427
We should subsidize condoms,A 2006 study reports that proper condom use decreases the risk of transmission of human papillomavirus to women by approximately 70% [REF].,"Harvard Director Edward Green concluded that the ""best studies"" show that more condoms promote the spread of AIDS [REF].",PRO,CON,0.9326057434082032,0.800104022026062
We should further exploit wind turbines,"The project, created by the local Gorona del Viento El Hierro consortium with financial aid from the European Union, will construct five wind turbines of type E-70 capable of producing 11.5 megawatts of wind power to supply electricity for approximately 11,000 residents, an additional number of tourists, and three water desalination facilities.","Another study published in Atmospheric Chemistry and Physics suggested that using wind turbines to meet 10 percent of global energy demand in 2100 could actually have a warming effect, causing temperatures to rise by in the regions on land where the wind farms are installed, including a smaller increase in areas beyond those regions.",PRO,CON,0.5090318918228149,0.8844490051269531
We should legalize cannabis,"Since the early 20th century cannabis has been subject to legal restrictions with the possession, use, and sale of cannabis preparations containing psychoactive cannabinoids currently illegal in most countries of the world; the United Nations has said that cannabis is the most used illicit drug in the world [REF].","Proponents of fully decriminalizing cannabis to allow the regulated cultivation and sale of cannabis, including Law Enforcement Against Prohibition, argue that fully decriminalizing cannabis would largely decrease financial gains earned by gangs in black market cannabis sales and trafficking [REF].",CON,PRO,0.6298171877861023,0.6265594363212585
We should ban partial birth abortions,"Jeffords consistently voted against the ban on partial-birth abortion, and also against a harsher line on Cuba.","Several polls have stated that a majority of Americans support banning ""partial birth abortion"" when the pollsters describe it as such [REF].",CON,PRO,0.6462774872779846,0.9013792276382446
We should ban male infant circumcision,"As a result of these findings, the WHO and the Joint United Nations Programme on HIV/AIDS (UNAIDS) stated that male circumcision is an efficacious intervention for HIV prevention but should be carried out by well trained medical professionals and under conditions of informed consent [REF].","In response to the meta-analysis by Millett et al., Vermund and Qian note that ""circumcision would likely be insufficiently efficient to be universally effective in reducing HIV risk, and will have to be combined with other prevention modalities to have a substantial and sustained prevention effect.""[REF] .",CON,PRO,0.9223229289054872,0.9021779894828796
We should adopt vegetarianism,"The author of the influential 2006 Stern Review on climate change has stated ""people will need to turn vegetarian if the world is to conquer climate change"".","Schopenhauer's views on animal rights stopped short of advocating vegetarianism, arguing that, so long as an animal's death was quick, men would suffer more by not eating meat than animals would suffer by being eaten.",PRO,CON,0.8378461003303528,0.6759892702102661
We should abandon coal mining,"In this case, the court upheld a Pennsylvania statute which limited coal mining causing damage to buildings, dwellings and cemeteries through subsidence.",At Moronbah North coal mine a 45 MW power station generates base load power and reduces greenhouse gas emissions [REF].,PRO,CON,0.3233818411827087,0.6352861523628235
Sex education should be mandatory,"According to SIECUS, the Sexuality Information and Education Council of the United States, 93% of adults they surveyed support sexuality education in high school and 84% support it in junior high school [REF].",McCain is against federal funding of birth control and sex education; his opposition included a vote against spending $100 million to reduce teen pregnancy by education and contraceptives [REF].,PRO,CON,0.7911561131477356,0.5698096752166748
We should legalize polygamy,"In the US, the Libertarian Party supports complete decriminalization of polygamy as part of a general belief that the government should not regulate marriages.","In 1916, after the passage of the Jones Law, which transferred legislative power to a Philippine Senate and House of Representatives, polygamy was made illegal.",PRO,CON,0.850490927696228,0.2610774636268616
